,Display caption,Financial Row,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00
241,Depreciation & Amoritzation,"7014 - Dep. Expense: Cabinets, Cages, Grates, Mountings & Power Sup",178512.532135119,180297.65745647,171282.774583647,172995.602329483,183375.338469252,198045.365546792,196064.911891324,192143.613653498,178693.560697753,164398.075841933,149602.249016159,140626.114075189,151876.203201205,145801.155073156,154549.224377546,166913.162327749,173589.688820859,182269.173261902,176801.098064045,178569.109044686,173212.035773345,174944.156131079,185440.805498943,200276.069938859,182251.223644361,195008.809299467,208659.425950429,202399.643171917,196327.653876759,186511.271182921,180915.933047433,168251.817734113,176664.408620819,190797.561310484,188889.585697379,183222.898126458,194216.272014046,192274.109293905,188428.627108027,205387.203547749,205387.203547749,195117.843370362,183410.77276814,174240.234129733,175982.636471031,181262.115565161,197575.705966026,187696.920667725
242,Depreciation & Amoritzation,7015 - Dep. Expense: Customer Onboarding: Equipment and Whips,566310.82289664,571973.931125606,543375.234569326,548808.986915019,581737.52612992,628276.528220314,621993.762938111,609553.887679348,566885.115541794,521534.306298451,474596.21873159,446120.445607695,481810.08125631,462537.678006058,490289.938686421,529513.133781335,550693.659132588,578228.342089218,560881.491826541,566490.306744807,549495.597542463,554990.553517887,588289.986728961,635353.185667277,578171.398957222,618643.396884228,661948.434666124,642089.98162614,622827.282177356,591685.918068488,573935.340526433,533759.866689583,560447.860024062,605283.688825987,599230.851937727,581253.926379596,616129.161962371,609967.870342748,597768.512935893,651567.679100123,651567.679100123,618989.295145117,581849.93743641,552757.440564589,558285.014970235,575033.565419342,626786.586307083,595447.256991729
243,Depreciation & Amoritzation,7016 - Dep. Expense: Computers & Software,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Depreciation & Amoritzation,7016 - Dep. Expense: Computers & Software,146815.214534096,148283.366679437,140869.198345465,142277.89032892,150814.563748655,162879.728848548,161250.931560062,158025.912928861,146964.099023841,135206.971101933,123038.343702759,115656.043080594,124908.526527041,119912.18546596,127106.916593917,137275.469921431,142766.488718288,149904.813154202,145407.668759576,146861.745447172,142455.893083757,143880.452014594,152513.27913547,164714.341466308,149890.05073434,160382.354285744,171609.119085746,166460.845513173,161467.020147778,153393.669140389,148791.859066178,138376.428931545,145295.250378122,156918.870408372,155349.681704289,150689.19125316,159730.542728349,158133.237301066,154970.572555045,168917.924084999,168917.924084999,160472.027880749,150843.706207904,143301.520897509,144734.536106484,149076.572189678,162493.463686749,154368.790502412
245,Depreciation & Amoritzation,7016.02 - Dep Expense: Computer Equipment and Software: Laptops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Depreciation & Amoritzation,7017 - Dep. Expense: Furniture,20205.8647782893,20407.9234260722,19387.5272547686,19581.4025273163,20756.2866789552,22416.7896132716,22192.6217171389,21748.7692827962,20226.3554330004,18608.2469983604,16933.5047685079,15917.4944823975,17190.8940409893,16503.2582793497,17493.4537761107,18892.9300781995,19648.6472813275,20631.0796453939,20012.1472560321,20212.2687285924,19605.9006667346,19801.959673402,20990.0772538061,22669.2834341106,20629.0479250406,22073.0812797935,23618.196969379,22909.6510602976,22222.3615284887,21111.2434520643,20477.9061485023,19044.4527181072,19996.6753540125,21596.4093823335,21380.4452885102,20739.0319298549,21983.3738456462,21763.5401071897,21328.2693050459,23247.8135425001,23247.8135425001,22085.4228653751,20760.2974934526,19722.2826187799,19919.5054449677,20517.0906083168,22363.6287630653,21245.447324912
247,Depreciation & Amoritzation,"7018 - Dep. Expense: Site Sup, Tools & Batteries (Non-Lithium Ion)",159872.284735766,161471.007583124,153397.457203968,154931.431776008,164227.317682568,177365.503097173,175591.848066202,172080.011104878,160034.410327536,147231.657501333,133980.808326213,125941.959826641,136017.316612772,130576.623948261,138411.221385157,149484.119095969,155463.483859808,163236.658052798,158339.558311214,159922.953894327,155125.265277497,156676.517930272,166077.109006088,179363.277726575,163220.582731183,174646.023522366,186871.245168932,181265.107813864,175827.154579448,167035.796850475,162024.722944961,150682.992338814,158217.141955755,170874.513312215,169165.768179093,164090.79513372,173936.242841743,172196.880413326,168752.942805059,183940.707657515,183940.707657515,174743.672274639,164259.051938161,156046.099341253,157606.560334665,162334.757144705,176944.885287729,168097.641023342
248,Depreciation & Amoritzation,7019 - Dep. Expense: Site Acquisition and Project Costs,3787.53240810936,3825.40773219046,3634.13734558093,3670.47871903674,3890.70744217895,4201.96403755326,4159.94439717773,4076.74550923418,3791.37332358778,3488.06345770076,3174.13774650769,2983.68948171723,3222.38464025461,3093.48925464443,3279.09860992309,3541.42649871694,3683.08355866562,3867.2377365989,3751.22060450093,3788.73281054594,3675.07082622956,3711.82153449186,3934.53082656137,4249.29329268628,3866.85689634451,4137.53687908863,4427.16446062483,4294.34952680609,4165.5190410019,3957.24308895181,3838.52579628326,3569.82899054343,3748.3204400706,4048.18607527625,4007.70421452348,3887.47308808778,4120.72147337305,4079.51425863932,3997.92397346653,4357.73713107852,4357.73713107852,4139.85027452459,3891.45925805312,3696.88629515046,3733.85515810196,3845.87081284502,4191.99918600107,3982.39922670102
249,Depreciation & Amoritzation,7020 - Dep. Expense: Power Consumption/Connection,25774.63487531,26032.3812240631,24730.7621628599,24978.0697844885,26476.7539715579,28594.8942892825,28308.9453463897,27742.7664394619,25800.7727886995,23736.7109656036,21600.4069786993,20304.3825599773,21928.7331647755,21051.5838381845,22314.6788684755,24099.8531779536,25063.8473050717,26317.0396703253,25527.5284802155,25782.8037650177,25009.3196520672,25259.4128485878,26774.9776195031,28916.9758290634,26314.4480044477,28156.459364759,30127.4115202921,29223.5891746834,28346.8814994429,26929.5374244707,26121.6513017366,24293.135710615,25507.7924961458,27548.4158958374,27272.9317368791,26454.7437847727,28042.0284118591,27761.6081277405,27206.3759651857,29654.9498020524,29654.9498020524,28172.2023119497,26481.8701732328,25157.7766645711,25409.3544312168,26171.6350641533,28527.0822199271,27100.7281089308
250,Depreciation & Amoritzation,7021 - Dep. Expense: ePOP Site Construction,573.89,579.6289,550.647455,556.15392955,589.523165323,636.68501854884,630.318168363352,617.711804996085,574.471978646359,528.51422035465,480.947940522731,452.091064091367,488.258349218677,468.72801524993,496.851696164926,536.59983185812,558.063825132444,585.967016389067,568.388005897395,574.071885956369,556.849729377678,562.418226671454,596.163320271742,643.856385893481,585.909311163068,626.922962944482,670.807570350596,650.683343240078,631.162842942876,599.604700795732,581.61655977186,540.90340058783,567.948570617222,613.384456266599,607.250611703933,589.033093352815,624.375078953984,618.131328164444,605.768701601156,660.287884745259,660.287884745259,627.273490507996,589.637081077517,560.155227023641,565.756779293877,582.729482672694,635.175136113236,603.416379307574
251,Depreciation & Amoritzation,7022 - Dep. Expense: Building Improvements,60290.4874988957,60893.3923738847,57848.7227551904,58427.2099827423,61932.8425817069,66887.4699882434,66218.595288361,64894.2233825938,60351.6277458122,55523.4975261472,50526.382748794,47494.7997838663,51294.3837665756,49242.6084159126,52197.1649208674,56372.9381145368,58627.8556391182,61559.2484210741,59712.4709684419,60309.5956781263,58500.3078077825,59085.3108858604,62630.429539012,67640.8639021329,61553.186150941,65861.9091815069,70472.2428242123,68358.075539486,66307.3332733014,62991.9666096363,61102.2076113472,56825.0530785529,59666.3057324806,64439.610191079,63795.2140891682,61881.3576664932,65594.2391264828,64938.2967352179,63639.5308005136,69367.0885725598,69367.0885725598,65898.7341439318,61944.8100952959,58847.5695905311,59436.0452864364,61219.1266450295,66728.8480430822,63392.4056409281
252,Depreciation & Amoritzation,7024.01 - Dep. Expense: Capitalized Property Taxes,2921.52405958204,2950.73930017786,2803.20233516897,2831.23435852066,3001.1084200319,3241.19709363445,3208.78512269811,3144.60942024414,2924.48676082705,2690.52781996089,2448.38031616441,2301.47749719454,2485.59569697011,2386.1718690913,2529.34218123678,2731.68955573572,2840.95713796515,2983.00499486341,2893.51484501751,2922.44999346768,2834.77649366365,2863.12425860029,3034.91171411631,3277.70465124561,2982.71123263351,3191.50101891785,3414.9060902421,3312.45890753484,3213.08514030879,3052.43088329335,2960.85795679455,2753.59789981893,2891.27779480988,3122.58001839467,3091.35421821072,2998.6135916644,3178.53040716427,3146.74510309262,3083.81020103077,3361.35311912354,3361.35311912354,3193.28546316736,3001.68833537732,2851.60391860846,2880.11995779454,2966.52355652838,3233.51067661593,3071.83514278513
253,Depreciation & Amoritzation,7024.02 - Dep. Expense: Capitalized Insurance,8885.95868313261,8974.81826996393,8526.07735646573,8611.33813003039,9128.01841783222,9858.25989125879,9759.6772923462,9564.48374649928,8894.96988424433,8183.37229350479,7446.86878708935,7000.05665986399,7560.06119265311,7257.65874494699,7693.11826964381,8308.56773121531,8640.91044046392,9072.95596248712,8800.76728361251,8888.77495644863,8622.11170775517,8708.33282483272,9230.83279432269,9969.2994178685,9072.06247026034,9707.10684317856,10386.6043222011,10075.006192535,9772.75600675898,9284.11820642103,9005.5946602284,8375.20303401241,8793.96318571303,9497.48024057007,9402.50543816437,9120.43027501944,9667.65609152061,9570.9795306054,9379.55993999329,10223.7203345927,10223.7203345927,9712.53431786305,9129.78225879127,8673.29314585171,8760.02607731022,9022.82685962953,9834.88127699619,9343.13721314638
254,Depreciation & Amoritzation,7024.03 - Dep. Expense: Capitalized Rent: Base Rent,23096.1744953052,23327.1362402583,22160.7794282453,22382.3872225278,23725.3304558795,25623.3568923498,25367.1233234263,24859.7808569578,23119.5961969707,21270.0285012131,19355.7259361039,18194.3823799377,19649.9329703327,18863.9356515194,19995.7717906105,21595.4335338594,22459.2508752138,23582.2134189745,22874.7470164052,23103.4944865693,22410.3896519722,22634.4935484919,23992.5631614014,25911.9682143136,23579.8910750253,25230.4834502771,26996.6172917965,26186.7187730426,25401.1172098513,24131.0613493588,23407.129508878,21768.6304432565,22857.0619654194,24685.6269226529,24438.7706534264,23705.6075338236,25127.943985853,24876.6645459945,24379.1312550746,26573.2530680313,26573.2530680313,25244.5904146297,23729.914989752,22543.4192402644,22768.853432667,23451.919035647,25562.5917488552,24284.4621614125
255,Depreciation & Amoritzation,7024.04 - Dep. Expense: Capitalized Rent: Straight Line,7971.14885585181,8050.86034441033,7648.31732718981,7724.80050046171,8188.28853048941,8843.35161292857,8754.91809679928,8579.8197348633,7979.23235342287,7340.89376514904,6680.21332628562,6279.40052670848,6781.75256884516,6510.48246609136,6901.11141405684,7453.20032718138,7751.32834026864,8138.89475728207,7894.72791456361,7973.67519370925,7734.46493789797,7811.80958727695,8280.51816251357,8942.95961551465,8138.09325011833,8707.75977762662,9317.30296206048,9037.78387319867,8766.65035700271,8328.31783915257,8078.468303978,7512.97552269954,7888.62429883451,8519.71424274127,8434.51710031386,8181.48158730445,8672.37048254271,8585.64677771729,8413.93384216294,9171.18788795761,9171.18788795761,8712.62849355973,8189.87078394614,7780.37724474883,7858.18101719632,8093.92644771221,8822.37982800631,8381.260836606
256,Depreciation & Amoritzation,7024.05 - Dep. Expense: Capitalized Rent: Legal Leasing,40.755825810031,41.1633840681313,39.1052148647248,39.496267013372,41.8660430341743,45.2153264769083,44.7631732121392,43.8679097478964,40.7971560655437,37.5333835803002,34.1553790580732,32.1060563145888,34.6745408197559,33.2875591869656,35.2848127381836,38.1075977572383,39.6319016675278,41.6134967509042,40.3650918483771,40.7687427668608,39.545680483855,39.9411372886936,42.3376055260152,45.7246139680964,41.6093987109677,44.5220566207354,47.6386005841869,46.2094425666613,44.8231592896615,42.5820013251784,41.304541285423,38.4132233954434,40.3338845652156,43.5605953304329,43.1249893771285,41.8312396958147,44.3411140775636,43.8977029367879,43.0197488780522,46.8915262770768,46.8915262770768,44.546949963223,41.8741329654296,39.7804263171581,40.1782305803297,41.3835774977396,45.1080994725362,42.8526944989094
257,Depreciation & Amoritzation,7024.06 - Dep. Expense: Capitalized Rent: CAM,4523.29700175942,4568.52997177701,4340.10347318816,4383.50450792005,4646.51477839525,5018.23596066687,4968.0536010602,4868.692529039,4527.88405200627,4165.65332784577,3790.74452833965,3563.29985663927,3848.36384517041,3694.42929136359,3916.09504884541,4229.38265275304,4398.55795886316,4618.48585680632,4479.93128110213,4524.73059391315,4388.98867609576,4432.87856285672,4698.85127662812,5074.75937875837,4618.03103467011,4941.29320709702,5287.18373159381,5128.568219646,4974.71117305662,4725.97561440379,4584.19634597168,4263.30260175366,4476.46773184134,4834.58515038865,4786.23929888476,4642.65211991822,4921.21124711331,4871.99913464218,4774.55915194934,5204.26947562478,5204.26947562478,4944.05600184354,4647.41264173293,4415.04200964628,4459.19242974274,4592.96820263502,5006.33534087218,4756.01857382857
258,Depreciation & Amoritzation,"7025.02 - Dep. Expense: NOC: DC Equipment, Install and Commissioning",18.19,18.3719,17.453305,17.62783805,18.685508333,20.18034899964,19.9785455096436,19.5789745994507,18.2084463774892,16.75177066729,15.2441113072339,14.3294646287999,15.4758217991039,14.8567889271397,15.7481962627681,17.0080519637896,17.6883740423412,18.5727927444582,18.0156089621245,18.1957650517457,17.6498921001933,17.8263910211953,18.895974482467,20.4076524410644,18.5709637213686,19.8709311818644,21.2618963645949,20.624039473657,20.0053182894473,19.0050523749749,18.4349008037257,17.1444577474649,18.0016806348381,19.4418150856252,19.2473969347689,18.6699750267259,19.7901735283294,19.5922717930461,19.2004263571852,20.9284647293319,20.9284647293319,19.8820414928653,18.6891190032934,17.7546630531287,17.93220968366,18.4701759741698,20.1324918118451,19.1258672212528
259,Depreciation & Amoritzation,7025.03 - Dep. Expense: NOC: Computer Equipment and Software,682.71,689.5371,655.060245,661.61084745,701.307498297,757.41209816076,749.837977179152,734.841217635569,683.40233240108,628.730145808993,572.144432686184,537.815766725013,580.841028063014,557.607386940493,591.063830156923,638.348936569476,663.882894032256,697.077038733868,676.164727571852,682.926374847571,662.438583602144,669.062969438165,709.206747604455,765.943287412811,697.008391545658,745.798978953854,798.004907480624,774.064760256205,750.842817448519,713.300676576093,691.90165627881,643.468540339294,675.641967356258,729.693324744759,722.396391497311,700.724499752392,742.767969737536,735.34029004016,720.633484239357,785.490497820899,785.490497820899,746.215972929854,701.443014554063,666.37086382636,673.034572464623,693.225609638562,755.615914506033,717.835118780731
260,Depreciation & Amoritzation,7025.04 - Dep. Expense: NOC: Furniture and Fixtures,337.434317833072,340.808661011403,323.768227960832,327.005910240441,346.626264854867,374.356366043257,370.612802382824,363.200546335168,337.776508091706,310.754387444369,282.786492574376,265.819303019914,287.084847261507,275.601453371046,292.137540573309,315.508543819174,328.128885571941,344.535329850538,334.199269955022,337.541262654572,327.415024774935,330.689175022684,350.530525524045,378.572967565969,344.501400485032,368.616498518984,394.419653415313,382.587063812853,371.109451898468,352.553979303544,341.977359924438,318.038944729727,333.940891966214,360.656163323511,357.049601690276,346.338113639567,367.118400457941,363.447216453362,356.178272124295,388.234316615481,388.234316615481,368.822600784707,346.693244737625,329.358582500744,332.652168325751,342.631733375524,373.468589379321,354.795159910355
261,Depreciation & Amoritzation,7025.05 - Dep. Expense: NOC: Site Supplies,465.8,470.458,446.9351,451.404451,478.48871806,516.7678155048,511.600137349752,501.368134602757,466.272365180564,428.970575966119,390.363224129168,366.941430681418,396.296745135932,380.444875330494,403.271567850324,435.53329327835,452.954625009484,475.602356259958,461.334285572159,465.947628427881,451.969199575044,456.488891570795,483.878225065043,522.588483070246,475.555519593924,508.844405965499,544.463514383084,528.129608951591,512.285720683043,486.671434648891,472.071291609424,439.026301196765,460.977616256603,497.855825557131,492.87726730156,478.090949282513,506.776406239464,501.708642177069,491.674469333528,535.925171573545,535.925171573545,509.128912994868,478.581178215176,454.652119304417,459.198640497461,472.974599712385,515.5423136865,489.765198002175
262,Depreciation & Amoritzation,7025.06 - Dep. Expense: NOC: Building Improvements,11.62,11.7362,11.14939,11.2608839,11.936536934,12.89145988872,12.7625452898328,12.5072943840361,11.6317837771536,10.7012410749813,9.738129378233,9.15384161553902,9.88614894478214,9.49070298699086,10.0601451662103,10.8649567795071,11.2995550506874,11.8645328032218,11.5085968191251,11.6236827873164,11.2749723036969,11.3877220267339,12.0709853483379,13.0366641762049,11.8633644003465,12.6937999083707,13.5823659019567,13.174894924898,12.7796480771511,12.1406656732935,11.7764457030947,10.9520945038781,11.499699229072,12.4196751673977,12.2954784157238,11.926614063252,12.6422109070472,12.5157887979767,12.2654730220172,13.3693655939987,13.3693655939987,12.7008973142988,11.9388434754408,11.3419013016688,11.4553203146855,11.7989799241261,12.8608881172974,12.2178437114325
263,Depreciation & Amoritzation,7026 - Dep. Expense: EV Charging Stations,25542.903091709,25798.3321226261,24508.4155164948,24753.4996716597,26238.7096519593,28337.806424116,28054.4283598749,27493.3397926774,25568.80600719,23523.3015266148,21406.2043892194,20121.8321258663,21731.5786959356,20862.3155480982,22114.054480984,23883.1788394628,24838.5059930413,26080.4312926933,25298.0183539125,25550.9985374517,24784.4685813281,25032.3132671414,26534.2520631699,28656.9922282235,26077.8629276834,27903.3133326212,29856.5452659047,28960.8489079275,28092.0234406897,26687.4222686552,25886.7996005956,24074.7236285539,25278.4598099816,27300.7365947801,27027.7292288323,26216.8973519673,27789.9111930854,27512.0120811545,26961.7718395314,29388.3313050893,29388.3313050893,27918.9147398348,26243.7798554447,24931.5908626725,25180.9067712992,25936.3339744382,28270.6040321376,26857.0738305307
264,Depreciation & Amoritzation,7027 - Dep Expense: Site Improvements,17249.8993575036,17422.3983510787,16551.2784335247,16716.79121786,17719.7986909316,19137.3825862061,18946.0087603441,18567.0885851372,17267.3923841776,15886.0009934434,14456.2609040335,13588.8852497915,14675.9960697748,14088.9562269838,14934.2936006028,16129.037088651,16774.1985721971,17612.9085008069,17084.5212457827,17255.3664582406,16737.7054644933,16905.0825191383,17919.3874702866,19352.9384679095,17611.1740057976,18843.9561862035,20163.0331192377,19558.1421256606,18971.3978618908,18022.8279687962,17482.1431297323,16258.3931106511,17071.3127661836,18437.0177874783,18252.6476096035,17705.0681813154,18767.3722721944,18579.6985494724,18208.104578483,19846.8339905464,19846.8339905464,18854.4922910191,17723.222753558,16837.0616158801,17005.4322320389,17515.595199,19091.99876691,18137.3988285645
265,Depreciation & Amoritzation,7060 - Dep. Expense: ARC,130006.335956302,131306.399315865,124741.079350072,125988.490143573,133547.799552187,144231.623516362,142789.307281199,139933.521135575,130138.174656084,119727.120683598,108951.679822074,102414.579032749,110607.745355369,106183.435541155,112554.441673624,121558.797007514,126421.148887814,132742.206332205,128759.940142239,130047.539543661,126146.113357351,127407.574490925,135052.02896038,145856.191277211,132729.134062262,142020.17344662,151961.585587884,147402.738020247,142980.65587964,135831.623085658,131756.674393088,122533.707185572,128660.39254485,138953.223948438,137563.691708954,133436.780957685,141442.987815147,140028.557936995,137227.986778255,149578.505588298,149578.505588298,142099.580308883,133573.60549035,126894.925215833,128163.874467991,132008.790702031,143889.581865214,136695.102771953
266,Depreciation & Amoritzation,7080 - Amortization Expense: Lease Termination Costs,33850.8269257168,34189.3351949739,32479.8684352252,32804.6671195775,34772.9471467522,37554.7829184923,37179.2350893074,36435.6503875213,33885.1548603948,31174.3424715632,28368.6516491225,26666.5325501751,28799.8551541892,27647.8609480216,29306.7326049029,31651.2712132951,32917.3220618269,34563.1881649183,33526.2925199707,33861.5554451704,32845.7087818153,33174.1658696335,35164.6158218115,37977.7850875564,34559.7844296763,36978.9693397537,39567.4971935364,38380.4722777303,37229.0581093984,35367.6052039285,34306.5770478106,31905.1166544639,33500.3724871871,36180.4022861621,35818.5982633004,34744.0403154014,36828.6827343255,36460.3959069823,35731.1879888426,38946.9949078384,38946.9949078384,36999.6451624465,34779.6664526997,33040.6831300647,33371.0899613654,34372.2226602064,37465.7226996249,35592.4365646437
267,Depreciation & Amoritzation,7081 - Amortization Expense: Leasing Commissions,24265.6081447414,24508.2642261888,23282.8510148794,23515.6795250282,24926.6202965299,26920.7499202522,26651.5424210497,26118.5115726287,24290.2157625447,22346.9985015411,20335.7686364024,19115.6225182183,20644.8723196758,19819.0774268887,21008.222072502,22688.8798383022,23596.4350318343,24776.256783426,24032.9690799232,24273.2987707225,23545.0998076008,23780.5508056768,25207.3838540174,27223.9745623388,24773.8168517283,26507.9840313493,28363.5429135437,27512.6366261374,26687.2575273533,25352.8946509856,24592.3078114561,22870.8462646541,24014.3885778868,25935.5396641178,25676.1842674766,24905.8987394523,26400.2526638195,26136.2501371813,25613.5251344376,27918.742396537,27918.742396537,26522.8052767102,24931.4369601076,23684.8651121022,23921.7137632232,24639.3651761199,26856.9080419707,25514.0626398722
268,Depreciation & Amoritzation,7084 - Amortization Expense: Trade Mark,16732.6821267668,16900.0089480344,16055.0085006327,16215.558585639,17188.4921007774,18563.5714688396,18377.9357541512,18010.3770390681,16749.6506463334,15409.6785946267,14022.8075211103,13181.4390698437,14235.9541954312,13666.5160276139,14486.5069892708,15645.4275484124,16271.2446503489,17084.8068828664,16572.2626763804,16737.9853031442,16235.8457440499,16398.2042014904,17382.0964535798,18772.6641698662,17083.1243945782,18278.9431021987,19558.4691193526,18971.715045772,18402.5635943989,17482.4354146789,16957.9623522385,15770.9049875818,16559.4502369609,17884.2062559178,17705.3641933586,17174.2032675579,18204.6554636113,18022.6089089752,17662.1567307957,19251.7508365673,19251.7508365673,18289.163294739,17191.8134970546,16332.2228222019,16495.5450504239,16990.4114019366,18519.5484281109,17593.5710067054
269,Depreciation & Amoritzation,7085 - Amortization Expense: Customer Relationships,514544.030804776,519689.471112823,493704.997557182,498642.047532754,528560.570384719,570845.416015497,565136.961855342,553834.222618235,515065.827034959,473860.560872162,431213.110393667,405340.323770047,437767.549671651,420256.847684785,445472.258545872,481110.039229542,500354.440798724,525372.16283866,509610.9979535,514707.107933035,499265.894695044,504258.553641994,534514.066860514,577275.192209355,525320.424910513,562092.854654249,601439.354480047,583396.173845645,565894.288630276,537599.574198762,521471.586972799,484968.575884703,509217.004678939,549954.365053254,544454.821402721,528121.17676064,559808.447366278,554210.362892615,543126.155634763,592007.509641891,592007.509641891,562407.134159797,528662.706110209,502229.570804699,507251.866512746,522469.422508128,569491.67053386,541017.087007167
270,Depreciation & Amoritzation,7088 - Amortization Expense: Finite-Lived Easements,805.238918796714,813.291307984681,772.626742585447,780.353010011301,827.174190611979,893.348125860938,884.414644602329,866.726351710282,806.055507090562,741.571066523317,674.829670536219,634.339890304046,685.087081528369,657.683598267234,697.144614163268,752.91618329633,783.032830628183,822.184472159592,797.518937994804,805.494127374752,781.32930355351,789.142596589045,836.491152384388,903.410444575139,822.103504563376,879.650749882813,941.22630237461,912.989513303371,885.59982790427,841.319836509057,816.080241413785,758.95462451482,796.902355740561,860.654544199806,852.047998757808,826.486558795074,876.075752322778,867.31499479955,849.968694903559,926.465877444879,926.465877444879,880.142583572635,827.334028558277,785.967327130363,793.827000401667,817.641810413717,891.229573350952,846.668094683404
271,Depreciation & Amoritzation,7099 - Depreciation Expense: Historical Transactions,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Depreciation & Amoritzation,7099 - Depreciation Expense: Historical Transactions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Depreciation & Amoritzation,7099.11 - Dep. Expense Acq: Power Consumption/Connection,38347.3957321973,38730.8696895193,36794.3262050433,37162.2694670938,39392.0056351194,42543.3660859289,42117.9324250696,41275.5737765682,38386.2836122085,35315.3809232318,32136.9966401409,30208.7768417325,32625.4789890711,31320.4598295082,33199.6874192787,35855.662412821,37289.8889093339,39154.3833548006,37979.7518541565,38359.5493726981,37208.7628915172,37580.8505204323,39835.7015516583,43022.5576757909,39150.5274849697,41891.0644089176,44823.4389175419,43478.7357500156,42174.3736775151,40065.6549936394,38863.6853438302,36143.2273697621,37950.3887382502,40986.4198373102,40576.5556389371,39359.258969769,41720.8145079551,41303.6063628756,40477.5342356181,44120.5123168237,44120.5123168237,41914.4867009825,39399.6174989236,37429.6366239774,37803.9329902172,38938.0509799237,42442.4755681168,40320.351789711
274,Depreciation & Amoritzation,7099.12 - Dep. Expense Acq: Site Improvements,6803.87121146772,6871.9099235824,6528.31442740328,6593.59757167731,6989.21342597795,7548.35050005619,7472.86699505563,7323.40965515451,6810.7709792937,6265.9093009502,5701.97746386468,5359.8588160328,5788.64752131543,5557.10162046281,5890.52771769058,6361.76993510582,6616.24073251006,6947.05276913556,6738.64118606149,6806.02759792211,6601.84676998445,6667.86523768429,7067.93715194535,7633.37212410098,6946.36863293189,7432.61443723712,7952.89744784372,7714.31052440841,7482.88120867616,7108.73714824235,6895.47503379508,6412.79178142942,6733.43137050089,7272.10588014096,7199.38482133955,6983.40327669937,7402.40747330133,7328.38339856832,7181.81573059695,7828.17914635068,7828.17914635068,7436.77018903314,6990.56397769115,6641.03577880659,6707.44613659466,6908.6695206925,7530.44977755483,7153.92728867708
275,Depreciation & Amoritzation,7099.03 - Dep. Expense Acq: Furniture and Fixtures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Depreciation & Amoritzation,"7099.04 - Dep. Expense Acq: Site Supplies, Tools and Batteries (non-Li",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Depreciation & Amoritzation,"7099.05 - Dep. Expense Acq: DC Equipment, Installation and Commissioni",26919.3803696687,27188.5741733654,25829.1454646971,26087.4369193441,27652.6831345047,29864.8977852651,29566.2488074124,28974.9238312642,26946.6791630757,24790.9448300296,22559.759795327,21206.1742076073,22902.6681442159,21986.5614184473,23305.7551035541,25170.2155118385,26177.024132312,27485.8753389276,26661.2990787598,26927.9120695474,26120.074707461,26381.2754545356,27964.1519818077,30201.2841403523,27483.1685677206,29406.9903674611,31465.4796931833,30521.5153023878,29605.8698433162,28125.5763511504,27281.8090606159,25372.0824263728,26640.6865476914,28771.9414715067,28484.2220567916,27629.6953950879,29287.4771187932,28994.6023476052,28414.7103006531,30972.0342277119,30972.0342277119,29423.4325163263,27658.0265653467,26275.1252370794,26537.8764894502,27334.0127841337,29794.0739347057,28304.3702379705
